flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2.94,1.9799999999999998,2.01,2.31,3.17,5668.0,15092.0,108.0,-3065.0,-173.0,367.0,J
2.96,1.95,1.9900000000000002,2.27,3.15,5984.0,15192.0,176.0,-3108.0,-284.0,359.0,J
2.95,1.95,2.0,2.3,3.16,5920.0,15184.0,532.0,-3010.0,-140.0,396.0,J
2.86,1.9799999999999998,2.02,2.2,3.18,5992.0,14920.0,608.0,-2899.0,80.0,401.0,J
2.93,1.9799999999999998,2.02,2.31,3.2,5936.0,14852.0,1004.0,-2957.0,147.0,382.0,J
2.92,1.95,1.96,2.3,3.2099999999999995,5736.0,14724.0,1260.0,-3152.0,392.0,432.0,J
2.92,1.92,2.0,2.31,3.16,5556.0,14128.0,1624.0,-3363.0,262.0,500.0,J
2.94,1.9799999999999998,1.9900000000000002,2.3,3.2,5228.0,13580.0,1356.0,-3511.0,442.0,634.0,J
2.95,1.97,2.0,2.24,3.15,5288.0,12944.0,1576.0,-3761.0,709.0,865.0,J
2.89,1.97,2.01,2.3,3.2300000000000004,5036.0,12332.0,1680.0,-3986.0,894.0,1173.0,J
2.93,1.97,2.0,2.29,3.08,5080.0,12428.0,1420.0,-4507.0,584.0,1424.0,J
2.92,1.9299999999999997,2.0,2.3,3.2099999999999995,5128.0,12792.0,1680.0,-4880.0,487.0,1628.0,J
2.91,1.95,2.0,2.31,3.2099999999999995,5148.0,12904.0,1552.0,-5496.0,121.0,1791.0,J
2.88,1.87,1.9900000000000002,2.3,3.16,5472.0,12956.0,1872.0,-5856.0,322.0,2025.0,J
2.89,1.9900000000000002,1.94,2.27,3.18,5416.0,13088.0,2120.0,-6168.0,802.0,2289.0,J
2.97,1.94,1.95,2.31,3.18,5680.0,12988.0,1980.0,-6426.0,913.0,2369.0,J
2.86,1.97,1.9900000000000002,2.31,3.17,6008.0,12980.0,2000.0,-6196.0,811.0,2645.0,J
2.92,1.9799999999999998,2.01,2.3,3.2,6276.0,13444.0,2032.0,-6383.0,158.0,2600.0,J
2.95,1.95,1.94,2.29,3.15,7028.0,14048.0,2396.0,-6603.0,382.0,2752.0,J
3.0,1.95,2.01,2.3,3.19,7412.0,14612.0,2512.0,-6690.0,667.0,2815.0,J
2.87,1.9900000000000002,2.02,2.31,3.2199999999999998,7400.0,15020.0,2956.0,-6808.0,952.0,2782.0,J
2.85,1.96,2.02,2.31,3.2,7524.0,14908.0,3236.0,-7103.0,1136.0,2728.0,J
2.93,1.96,1.96,2.3,3.2099999999999995,7568.0,14600.0,3396.0,-7192.0,1739.0,2705.0,J
3.03,1.9900000000000002,1.96,2.28,3.15,7664.0,14484.0,3672.0,-6899.0,2185.0,2830.0,J
2.93,1.97,2.02,2.3,3.19,7624.0,14256.0,4244.0,-6603.0,2620.0,2788.0,J
2.84,1.96,1.9900000000000002,2.3,3.2199999999999998,7388.0,14584.0,5000.0,-5841.0,3781.0,2880.0,J
2.91,1.9900000000000002,2.0,2.3,3.2,7016.0,14876.0,5504.0,-5765.0,3603.0,2570.0,J
2.95,1.97,1.9799999999999998,2.32,3.2400000000000007,7140.0,14892.0,5848.0,-5797.0,2312.0,2188.0,J
2.91,1.9799999999999998,2.01,2.22,3.18,7676.0,15032.0,5728.0,-5680.0,808.0,2007.0,J
2.95,1.9799999999999998,1.96,2.31,3.2,7484.0,15444.0,5716.0,-6234.0,398.0,1621.0,J
2.93,1.9799999999999998,1.95,2.18,3.2,7996.0,15748.0,5744.0,-6203.0,96.0,1176.0,J
2.96,1.9799999999999998,2.01,2.19,3.2199999999999998,8136.0,15568.0,5576.0,-5560.0,357.0,888.0,J
2.78,1.9799999999999998,2.0,2.33,3.17,5076.0,15144.0,-936.0,251.0,-147.0,-170.0,J
2.85,1.9900000000000002,2.02,2.32,3.05,5296.0,15080.0,-996.0,40.0,-499.0,-216.0,J
2.77,2.0,2.02,2.35,3.2300000000000004,5412.0,15228.0,-596.0,156.0,-105.0,-147.0,J
2.86,1.9299999999999997,2.02,2.33,3.2,5372.0,15140.0,-1108.0,102.0,-366.0,-198.0,J
2.83,1.97,2.0,2.35,3.19,5380.0,15256.0,-1016.0,249.0,-70.0,-175.0,J
2.81,1.9900000000000002,2.02,2.34,3.07,5372.0,15236.0,-1120.0,141.0,-237.0,-240.0,J
